"Month","Day","Year","Location","Object_1","Object_2","Events"
8,11,2010," Concord Ave & Concord Ave Cambridge, MA","Auto","Auto",""
8,12,2010,"18 Rindge Ave Cambridge, MA","Auto","Auto",""
8,12,2010,"18 Rindge Ave Cambridge, MA","Auto","Auto",""
8,13,2010," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA","Auto","Auto",""
8,13,2010," MOUNT AUBURN ST & Aberdeen Way Cambridge, MA","Auto","Auto",""
8,13,2010,"11 Cambridge Ctr Cambridge, MA","Auto","Motorcycle",""
8,13,2010,"11 Cambridge Ctr Cambridge, MA","Auto","Motorcycle",""
8,13,2010," Massachusetts Ave & Albany St Cambridge, MA","Auto","Bicycle",""
8,13,2010," Massachusetts Ave & Albany St Cambridge, MA","Auto","Bicycle",""
8,13,2010,"84 STANDISH ST Cambridge, MA","Auto","Auto",""
8,13,2010,"84 STANDISH ST Cambridge, MA","Auto","Auto",""
8,14,2010,"1 PALERMO ST Cambridge, MA","Auto","Auto",""
8,14,2010,"1 PALERMO ST Cambridge, MA","Auto","Auto",""
8,14,2010," Concord Ave & Bond St Cambridge, MA","Auto","Bicycle",""
8,14,2010," Concord Ave & Bond St Cambridge, MA","Auto","Bicycle",""
8,14,2010," Concord Ave & Concord Ln Cambridge, MA","Auto","Auto",""
8,14,2010," Concord Ave & Concord Ln Cambridge, MA","Auto","Auto",""
8,14,2010," FRESH POND PKY &  Cambridge, MA","Auto","Auto",""
8,14,2010," FRESH POND PKY &  Cambridge, MA","Auto","Auto",""
8,14,2010,"1008 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
8,14,2010,"1008 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
8,15,2010,"49 ROSELAND ST Cambridge, MA","Auto","Parked Vehicle",""
8,15,2010,"49 ROSELAND ST Cambridge, MA","Auto","Parked Vehicle",""
8,15,2010," Cambridge St & Columbia St Cambridge, MA","Auto","Pedestrian",""
8,15,2010," Cambridge St & Columbia St Cambridge, MA","Auto","Pedestrian",""
8,16,2010,"10 PLEASANT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
8,16,2010,"10 PLEASANT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
8,16,2010," KIRKLAND ST & Trowbridge St Cambridge, MA","Auto","Auto","Rain"
8,16,2010," KIRKLAND ST & Trowbridge St Cambridge, MA","Auto","Auto","Rain"
8,15,2010," Cambridge St & Third St Cambridge, MA","Auto","Parked Vehicle",""
8,15,2010," Cambridge St & Third St Cambridge, MA","Auto","Parked Vehicle",""
8,15,2010,"187 Hampshire St Cambridge, MA","Auto","Parked Vehicle",""
8,15,2010,"187 Hampshire St Cambridge, MA","Auto","Parked Vehicle",""
8,17,2010,"2 Kelly Rd Cambridge, MA","Auto","Parked Vehicle",""
8,17,2010,"2 Kelly Rd Cambridge, MA","Auto","Parked Vehicle",""
8,17,2010," HARVARD ST & DAVIS ST Cambridge, MA","Auto","Parked Vehicle",""
8,17,2010," HARVARD ST & DAVIS ST Cambridge, MA","Auto","Parked Vehicle",""
8,16,2010," SMITH PL & Concord Ave Cambridge, MA","Auto","Auto","Rain"
8,16,2010," SMITH PL & Concord Ave Cambridge, MA","Auto","Auto","Rain"
8,17,2010,"355 Binney St Cambridge, MA","Auto","Auto",""
8,17,2010,"355 Binney St Cambridge, MA","Auto","Auto",""
8,17,2010," PLEASANT ST & GREEN ST Cambridge, MA","Auto","Auto",""
8,17,2010," PLEASANT ST & GREEN ST Cambridge, MA","Auto","Auto",""
8,18,2010,"1 Church St Cambridge, MA","Auto","Auto",""
8,18,2010,"1 Church St Cambridge, MA","Auto","Auto",""
8,18,2010," Concord Ave & Blanchard Rd Cambridge, MA","Auto","Auto",""
8,18,2010," Concord Ave & Blanchard Rd Cambridge, MA","Auto","Auto",""
8,19,2010," Massachusetts Ave & HANCOCK ST Cambridge, MA","Truck","Fixed Object",""
8,19,2010," Massachusetts Ave & HANCOCK ST Cambridge, MA","Truck","Fixed Object",""
8,19,2010," Binney St & FIRST ST Cambridge, MA","Truck","Auto",""
8,19,2010," Binney St & FIRST ST Cambridge, MA","Truck","Auto",""
8,20,2010," Brattle St & ELIOT ST Cambridge, MA","Auto","Parked Vehicle",""
8,20,2010," Brattle St & ELIOT ST Cambridge, MA","Auto","Parked Vehicle",""
8,11,2010,"14 Cambridge Ctr Cambridge, MA","Auto","Parked Vehicle",""
8,11,2010,"14 Cambridge Ctr Cambridge, MA","Auto","Parked Vehicle",""
8,19,2010," POTTER ST & Third St Cambridge, MA","Auto","Fixed Object",""
8,19,2010," POTTER ST & Third St Cambridge, MA","Auto","Fixed Object",""
8,20,2010,"69 Sixth St Cambridge, MA","Auto","Bicycle",""
8,20,2010,"69 Sixth St Cambridge, MA","Auto","Bicycle",""
8,20,2010," Trowbridge St & HARVARD ST Cambridge, MA","Auto","Auto",""
8,20,2010," Trowbridge St & HARVARD ST Cambridge, MA","Auto","Auto",""
8,20,2010," GARDEN ST & Appian Way Cambridge, MA","Auto","Bicycle",""
8,20,2010," GARDEN ST & Appian Way Cambridge, MA","Auto","Bicycle",""
8,20,2010," Massachusetts Ave & PRENTISS ST Cambridge, MA","Auto","Parked Vehicle",""
8,20,2010," Massachusetts Ave & PRENTISS ST Cambridge, MA","Auto","Parked Vehicle",""
8,20,2010," MOUNT AUBURN ST & JFK St Cambridge, MA","Auto","Auto",""
8,20,2010," MOUNT AUBURN ST & JFK St Cambridge, MA","Auto","Auto",""
8,21,2010," Broadway & Norfolk St Cambridge, MA","Auto","Auto",""
8,21,2010," Broadway & Norfolk St Cambridge, MA","Auto","Auto",""
8,22,2010," Windsor St & HARVARD ST Cambridge, MA","Auto","Auto","Rain"
8,22,2010," Windsor St & HARVARD ST Cambridge, MA","Auto","Auto","Rain"
8,22,2010,"885 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
8,22,2010,"885 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
8,22,2010," PLEASANT ST & Allston St Cambridge, MA","Auto","Taxi","Rain"
8,22,2010," PLEASANT ST & Allston St Cambridge, MA","Auto","Taxi","Rain"
8,22,2010," Binney St & Cardinal Medeiros Ave Cambridge, MA","Auto","Auto","Rain"
8,22,2010," Binney St & Cardinal Medeiros Ave Cambridge, MA","Auto","Auto","Rain"
8,22,2010," Hampshire St & Broadway Cambridge, MA","Truck","Auto","Rain"
8,22,2010," Hampshire St & Broadway Cambridge, MA","Truck","Auto","Rain"
8,20,2010,"139 Massachusetts Ave Cambridge, MA","Auto","Auto",""
8,20,2010,"139 Massachusetts Ave Cambridge, MA","Auto","Auto",""
8,23,2010," Broadway & Tremont St Cambridge, MA","Auto","Auto","Rain"
8,23,2010," Broadway & Tremont St Cambridge, MA","Auto","Auto","Rain"
8,23,2010," ROBERTS RD & Cambridge St Cambridge, MA","Auto","Auto","Rain"
8,23,2010," ROBERTS RD & Cambridge St Cambridge, MA","Auto","Auto","Rain"
8,21,2010,"1065 Webster Ave Cambridge, MA","Auto","Fixed Object",""
8,21,2010,"1065 Webster Ave Cambridge, MA","Auto","Fixed Object",""
8,24,2010,"1 Hampshire St Cambridge, MA","Auto","Fixed Object","Rain"
8,24,2010,"1 Hampshire St Cambridge, MA","Auto","Fixed Object","Rain"
8,24,2010," Cambridge St & Dana St Cambridge, MA","Auto","Pedestrian","Rain"
8,24,2010," Cambridge St & Dana St Cambridge, MA","Auto","Pedestrian","Rain"
8,24,2010," Cross St &  Cambridge, MA","Truck","Auto","Rain"
8,24,2010," Cross St &  Cambridge, MA","Truck","Auto","Rain"
8,24,2010,"748 MEMORIAL DR Cambridge, MA","Auto","Auto","Rain"
8,24,2010,"748 MEMORIAL DR Cambridge, MA","Auto","Auto","Rain"
8,25,2010," MAIN ST & Windsor St Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010," MAIN ST & Windsor St Cambridge, MA","Auto","Auto","Fog-Rain"
8,24,2010," JARVIS ST & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
8,24,2010," JARVIS ST & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
8,25,2010," JFK St & MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010," JFK St & MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010,"575 MEMORIAL DR Cambridge, MA","Taxi","Fixed Object","Fog-Rain"
8,25,2010,"575 MEMORIAL DR Cambridge, MA","Taxi","Fixed Object","Fog-Rain"
8,25,2010," Cambridge St & HARDING ST Cambridge, MA","Auto","Bicycle","Fog-Rain"
8,25,2010," Cambridge St & HARDING ST Cambridge, MA","Auto","Bicycle","Fog-Rain"
8,24,2010,"723 Cambridge St Cambridge, MA","Auto","Parked Vehicle","Rain"
8,24,2010,"723 Cambridge St Cambridge, MA","Auto","Parked Vehicle","Rain"
8,23,2010," Cameron Ave & Massachusetts Ave Cambridge, MA","Auto","Pedestrian","Rain"
8,23,2010," Cameron Ave & Massachusetts Ave Cambridge, MA","Auto","Pedestrian","Rain"
8,25,2010," Massachusetts Ave & Bow St Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010," Massachusetts Ave & Bow St Cambridge, MA","Auto","Auto","Fog-Rain"
8,23,2010,"65 Landsdowne St Cambridge, MA","Auto","Parked Vehicle","Rain"
8,23,2010,"65 Landsdowne St Cambridge, MA","Auto","Parked Vehicle","Rain"
8,25,2010," KIRKLAND ST &  Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010," KIRKLAND ST &  Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010," Concord Ave & Bond St Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010," Concord Ave & Bond St Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010,"12 FERNALD DR Cambridge, MA","Auto","Auto","Fog-Rain"
8,25,2010,"12 FERNALD DR Cambridge, MA","Auto","Auto","Fog-Rain"
8,26,2010,"808 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
8,26,2010,"808 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
8,26,2010," QUINCY ST & Cambridge St Cambridge, MA","Auto","Bicycle",""
8,26,2010," QUINCY ST & Cambridge St Cambridge, MA","Auto","Bicycle",""
8,26,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto",""
8,26,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto",""
8,26,2010,"38 Amory St Cambridge, MA","Auto","Parked Vehicle",""
8,26,2010,"38 Amory St Cambridge, MA","Auto","Parked Vehicle",""
8,26,2010,"36 Cambridgepark Dr Cambridge, MA","Auto","Fixed Object",""
8,26,2010,"36 Cambridgepark Dr Cambridge, MA","Auto","Fixed Object",""
8,21,2010,"14 Concord Ave Cambridge, MA","Auto","Auto",""
8,21,2010,"14 Concord Ave Cambridge, MA","Auto","Auto",""
8,26,2010," Inman St & West St Cambridge, MA","Auto","Bicycle",""
8,26,2010," Inman St & West St Cambridge, MA","Auto","Bicycle",""
8,27,2010,"575 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
8,27,2010,"575 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
8,27,2010," FIRST ST & Rogers St Cambridge, MA","Auto","Auto",""
8,27,2010," FIRST ST & Rogers St Cambridge, MA","Auto","Auto",""
8,27,2010," Hampshire St & Amory St Cambridge, MA","Auto","Auto",""
8,27,2010," Hampshire St & Amory St Cambridge, MA","Auto","Auto",""
8,27,2010," Brattle St & MOUNT AUBURN ST Cambridge, MA","Auto","Bicycle",""
8,27,2010," Brattle St & MOUNT AUBURN ST Cambridge, MA","Auto","Bicycle",""
8,27,2010," Broadway & PRESCOTT ST Cambridge, MA","Auto","Bicycle",""
8,27,2010," Broadway & PRESCOTT ST Cambridge, MA","Auto","Bicycle",""
8,28,2010," Bishop Allen Dr &  Cambridge, MA","Auto","Parked Vehicle",""
8,28,2010," Bishop Allen Dr &  Cambridge, MA","Auto","Parked Vehicle",""
8,27,2010," Rogers St &  Cambridge, MA","Auto","Parked Vehicle",""
8,27,2010," Rogers St &  Cambridge, MA","Auto","Parked Vehicle",""
8,29,2010," Walden St & Richdale Ave Cambridge, MA","Auto","Parked Vehicle",""
8,29,2010," Walden St & Richdale Ave Cambridge, MA","Auto","Parked Vehicle",""
8,29,2010," Binney St & FIRST ST Cambridge, MA","Auto","Auto",""
8,29,2010," Binney St & FIRST ST Cambridge, MA","Auto","Auto",""
8,29,2010," Cambridgepark Pl & Cambridgepark Dr Cambridge, MA","Auto","Auto",""
8,29,2010," Cambridgepark Pl & Cambridgepark Dr Cambridge, MA","Auto","Auto",""
8,30,2010,"58 PLEASANT ST Cambridge, MA","Auto","Parked Vehicle",""
8,30,2010,"58 PLEASANT ST Cambridge, MA","Auto","Parked Vehicle",""
8,30,2010," HOWARD ST & Western Ave Cambridge, MA","Taxi","Auto",""
8,30,2010," HOWARD ST & Western Ave Cambridge, MA","Taxi","Auto",""
8,30,2010,"2000 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
8,30,2010,"2000 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
8,30,2010,"20 HUBBARD AVE Cambridge, MA","Auto","Parked Vehicle",""
8,30,2010,"20 HUBBARD AVE Cambridge, MA","Auto","Parked Vehicle",""
8,31,2010," LEXINGTON AVE & Worthington St Cambridge, MA","Auto","Parked Vehicle",""
8,31,2010," LEXINGTON AVE & Worthington St Cambridge, MA","Auto","Parked Vehicle",""
8,31,2010,"381 Walden St Cambridge, MA","Motorcycle","Parked Vehicle",""
8,31,2010,"381 Walden St Cambridge, MA","Motorcycle","Parked Vehicle",""
8,31,2010," Cambridge St & Ellsworth Ave Cambridge, MA","Auto","Bicycle",""
8,31,2010," Cambridge St & Ellsworth Ave Cambridge, MA","Auto","Bicycle",""
8,31,2010," MOUNT AUBURN ST & Putnam Ave Cambridge, MA","Truck","Fixed Object",""
8,31,2010," MOUNT AUBURN ST & Putnam Ave Cambridge, MA","Truck","Fixed Object",""
8,30,2010," Massachusetts Ave & Albany St Cambridge, MA","Auto","Bicycle",""
8,30,2010," Massachusetts Ave & Albany St Cambridge, MA","Auto","Bicycle",""
1,9,2010," Massachusetts Ave & SOMERVILLE AVE Cambridge, MA","Auto","Auto",""
1,9,2010," Massachusetts Ave & SOMERVILLE AVE Cambridge, MA","Auto","Auto",""
8,29,2010,"54 Buckingham St Cambridge, MA","Auto","Parked Vehicle",""
8,29,2010,"54 Buckingham St Cambridge, MA","Auto","Parked Vehicle",""
8,30,2010," HURON AVE & Larch Rd Cambridge, MA","Auto","Auto",""
8,30,2010," HURON AVE & Larch Rd Cambridge, MA","Auto","Auto",""
8,31,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Bicycle",""
8,31,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Bicycle",""
9,1,2010,"118 LEXINGTON AVE Cambridge, MA","Auto","Parked Vehicle",""
9,1,2010,"118 LEXINGTON AVE Cambridge, MA","Auto","Parked Vehicle",""
9,1,2010,"725 Concord Ave Cambridge, MA","Auto","Truck",""
9,1,2010,"725 Concord Ave Cambridge, MA","Auto","Truck",""
9,1,2010," Washington Ave & Norfolk St Cambridge, MA","Truck","Parked Vehicle",""
9,1,2010," Washington Ave & Norfolk St Cambridge, MA","Truck","Parked Vehicle",""
9,1,2010,"1334 Cambridge St Cambridge, MA","Auto","Truck",""
9,1,2010,"1334 Cambridge St Cambridge, MA","Auto","Truck",""
9,1,2010," Peabody St &  Cambridge, MA","Auto","Auto",""
9,1,2010," Peabody St &  Cambridge, MA","Auto","Auto",""
9,1,2010,"291 Windsor St Cambridge, MA","Auto","Parked Vehicle",""
9,1,2010,"291 Windsor St Cambridge, MA","Auto","Parked Vehicle",""
9,1,2010,"11 JFK St Cambridge, MA","Auto","Parked Vehicle",""
9,1,2010,"11 JFK St Cambridge, MA","Auto","Parked Vehicle",""
9,2,2010,"22 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
9,2,2010,"22 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
8,31,2010," DUNSTER ST & MOUNT AUBURN ST Cambridge, MA","Bus (Other)","Parked Vehicle",""
8,31,2010," DUNSTER ST & MOUNT AUBURN ST Cambridge, MA","Bus (Other)","Parked Vehicle",""
8,30,2010,"14 Cambridge Ctr Cambridge, MA","Auto","Parked Vehicle",""
8,30,2010,"14 Cambridge Ctr Cambridge, MA","Auto","Parked Vehicle",""
8,23,2010,"3 Ames St Cambridge, MA","Moped","Parked Vehicle","Rain"
8,23,2010,"3 Ames St Cambridge, MA","Moped","Parked Vehicle","Rain"
8,25,2010," FIFTH ST & Gore St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
8,25,2010," FIFTH ST & Gore St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
9,1,2010," HEWS ST & Callender St Cambridge, MA","Auto","Parked Vehicle",""
9,1,2010," HEWS ST & Callender St Cambridge, MA","Auto","Parked Vehicle",""
9,2,2010," Bond St &  Cambridge, MA","Auto","Auto",""
9,2,2010," Bond St &  Cambridge, MA","Auto","Auto",""
9,2,2010,"8 DUDLEY ST Cambridge, MA","Auto","Parked Vehicle",""
9,2,2010,"8 DUDLEY ST Cambridge, MA","Auto","Parked Vehicle",""
9,2,2010," GARDEN ST & Walden St Cambridge, MA","Auto","Auto",""
9,2,2010," GARDEN ST & Walden St Cambridge, MA","Auto","Auto",""
9,2,2010,"364 Rindge Ave Cambridge, MA","Auto","Parked Vehicle",""
9,2,2010,"364 Rindge Ave Cambridge, MA","Auto","Parked Vehicle",""
9,3,2010," Massachusetts Ave & Albany St Cambridge, MA","Auto","Auto","Fog-Rain"
9,3,2010," Massachusetts Ave & Albany St Cambridge, MA","Auto","Auto","Fog-Rain"
9,3,2010,"1033 Massachusetts Ave Cambridge, MA","Auto","Bicycle","Fog-Rain"
9,3,2010,"1033 Massachusetts Ave Cambridge, MA","Auto","Bicycle","Fog-Rain"
9,3,2010," MAIN ST & Windsor St Cambridge, MA","Auto","Auto","Fog-Rain"
9,3,2010," MAIN ST & Windsor St Cambridge, MA","Auto","Auto","Fog-Rain"
9,4,2010," Cambridge St & MAPLE AVE Cambridge, MA","Auto","Parked Vehicle","Rain"
9,4,2010," Cambridge St & MAPLE AVE Cambridge, MA","Auto","Parked Vehicle","Rain"
9,4,2010,"34 KINNAIRD ST Cambridge, MA","Auto","Bicycle","Rain"
9,4,2010,"34 KINNAIRD ST Cambridge, MA","Auto","Bicycle","Rain"
8,27,2010,"35 Willard St Cambridge, MA","Auto","Parked Vehicle",""
8,27,2010,"35 Willard St Cambridge, MA","Auto","Parked Vehicle",""
9,4,2010,"581 Massachusetts Ave Cambridge, MA","Pedestrian","Bicycle","Rain"
9,4,2010,"581 Massachusetts Ave Cambridge, MA","Pedestrian","Bicycle","Rain"
9,4,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle","Rain"
9,4,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle","Rain"
9,6,2010," HARVARD ST & DAVIS ST Cambridge, MA","Auto","Parked Vehicle",""
9,6,2010," HARVARD ST & DAVIS ST Cambridge, MA","Auto","Parked Vehicle",""
9,6,2010,"20 University Rd Cambridge, MA","Auto","Pedestrian",""
9,6,2010,"20 University Rd Cambridge, MA","Auto","Pedestrian",""
9,6,2010,"1193 Cambridge St Cambridge, MA","Auto","Pedestrian",""
9,6,2010,"1193 Cambridge St Cambridge, MA","Auto","Pedestrian",""
9,6,2010," Brookline St & HENRY ST Cambridge, MA","Taxi","Auto",""
9,6,2010," Brookline St & HENRY ST Cambridge, MA","Taxi","Auto",""
9,7,2010," Temple St & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
9,7,2010," Temple St & Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
9,8,2010," Norfolk St & Hampshire St Cambridge, MA","Truck","Auto","Rain-Thunde"
9,8,2010," Norfolk St & Hampshire St Cambridge, MA","Truck","Auto","Rain-Thunderstorm"
9,8,2010," SHERMAN ST & Walden Square Rd Cambridge, MA","Auto","Auto","Rain-Thunde"
9,8,2010," SHERMAN ST & Walden Square Rd Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
9,8,2010," Broadway & Ellsworth Ave Cambridge, MA","Auto","Motorcycle","Rain-Thunde"
9,8,2010," Broadway & Ellsworth Ave Cambridge, MA","Auto","Motorcycle","Rain-Thunderstorm"
9,8,2010," Massachusetts Ave & Sidney St Cambridge, MA","Auto","Bicycle","Rain-Thunde"
9,8,2010," Massachusetts Ave & Sidney St Cambridge, MA","Auto","Bicycle","Rain-Thunderstorm"
9,8,2010," Cambridge St & QUINCY ST Cambridge, MA","Auto","Bicycle","Rain-Thunde"
9,8,2010," Cambridge St & QUINCY ST Cambridge, MA","Auto","Bicycle","Rain-Thunderstorm"
8,9,2010,"650 Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
8,9,2010,"650 Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
8,20,2010," Brattle St & ELIOT ST Cambridge, MA","Auto","Auto",""
8,20,2010," Brattle St & ELIOT ST Cambridge, MA","Auto","Auto",""
9,8,2010,"106 PEARL ST Cambridge, MA","Auto","Parked Vehicle","Rain-Thunde"
9,8,2010,"106 PEARL ST Cambridge, MA","Auto","Parked Vehicle","Rain-Thunderstorm"
9,9,2010,"775 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
9,9,2010,"775 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
9,9,2010,"325 HARVARD ST Cambridge, MA","Auto","Parked Vehicle",""
9,9,2010,"325 HARVARD ST Cambridge, MA","Auto","Parked Vehicle",""
9,9,2010," Broadway & Tremont St Cambridge, MA","Auto","Auto",""
9,9,2010," Broadway & Tremont St Cambridge, MA","Auto","Auto",""
9,9,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Auto",""
9,9,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Auto",""
9,9,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
9,9,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
9,8,2010," Massachusetts Ave & GLADSTONE ST Cambridge, MA","Auto","Auto","Rain-Thunde"
9,8,2010," Massachusetts Ave & GLADSTONE ST Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
9,10,2010," Inman St & Bishop Allen Dr Cambridge, MA","Auto","Auto",""
9,10,2010," Inman St & Bishop Allen Dr Cambridge, MA","Auto","Auto",""
9,11,2010,"9 Linden St Cambridge, MA","Auto","Pedestrian",""
9,11,2010,"9 Linden St Cambridge, MA","Auto","Pedestrian",""
9,11,2010,"306 HURON AVE Cambridge, MA","Auto","Auto",""
9,11,2010,"306 HURON AVE Cambridge, MA","Auto","Auto",""
9,11,2010," MAGAZINE ST & William St Cambridge, MA","Auto","Auto",""
9,11,2010," MAGAZINE ST & William St Cambridge, MA","Auto","Auto",""
9,12,2010," Massachusetts Ave & SMART ST Cambridge, MA","Auto","Bicycle",""
9,12,2010," Massachusetts Ave & SMART ST Cambridge, MA","Auto","Bicycle",""
9,12,2010," Vassar St & MAIN ST Cambridge, MA","Taxi","Auto",""
9,12,2010," Vassar St & MAIN ST Cambridge, MA","Taxi","Auto",""
9,12,2010,"1426 Massachusetts Ave Cambridge, MA","Auto","Truck",""
9,12,2010,"1426 Massachusetts Ave Cambridge, MA","Auto","Truck",""
9,12,2010,"79 JFK St Cambridge, MA","Auto","Auto",""
9,12,2010,"79 JFK St Cambridge, MA","Auto","Auto",""
8,21,2010,"4 Canal Park Cambridge, MA","Auto","Fixed Object",""
8,21,2010,"4 Canal Park Cambridge, MA","Auto","Fixed Object",""
9,13,2010,"1 Broadway Cambridge, MA","Auto","Auto","Rain"
9,13,2010,"1 Broadway Cambridge, MA","Auto","Auto","Rain"
9,13,2010," HARVARD ST & Dana St Cambridge, MA","Auto","Auto","Rain"
9,13,2010," HARVARD ST & Dana St Cambridge, MA","Auto","Auto","Rain"
9,13,2010," Broadway & PRESCOTT ST Cambridge, MA","Bus (Other)","Bicycle","Rain"
9,13,2010," Broadway & PRESCOTT ST Cambridge, MA","Bus (Other)","Bicycle","Rain"
9,13,2010,"55 Broadway Cambridge, MA","Auto","Pedestrian","Rain"
9,13,2010,"55 Broadway Cambridge, MA","Auto","Pedestrian","Rain"
9,13,2010," Evereteze Way & Windsor St Cambridge, MA","Auto","Auto","Rain"
9,13,2010," Evereteze Way & Windsor St Cambridge, MA","Auto","Auto","Rain"
9,13,2010," Massachusetts Ave & Amherst St Cambridge, MA","Auto","Auto","Rain"
9,13,2010," Massachusetts Ave & Amherst St Cambridge, MA","Auto","Auto","Rain"
9,9,2010," Massachusetts Ave & Chauncy St Cambridge, MA","Auto","Fixed Object",""
9,9,2010," Massachusetts Ave & Chauncy St Cambridge, MA","Auto","Fixed Object",""
9,13,2010," MOUNT AUBURN ST &  Cambridge, MA","Auto","Auto","Rain"
9,13,2010," MOUNT AUBURN ST &  Cambridge, MA","Auto","Auto","Rain"
9,14,2010,"90 ELLERY ST Cambridge, MA","Auto","Truck",""
9,14,2010,"90 ELLERY ST Cambridge, MA","Auto","Truck",""
9,14,2010,"100 Cambridgeside Pl Cambridge, MA","Auto","Parked Vehicle",""
9,14,2010,"100 Cambridgeside Pl Cambridge, MA","Auto","Parked Vehicle",""
9,14,2010," SOMERVILLE AVE & Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
9,14,2010," SOMERVILLE AVE & Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
